Lvl,Name,Save,DmgType,HigherLvlIncrease,Upcast,hard_mod,mult,upcast,dmg,addspellmod,time,range,components,duration,classes,conc,desc,save_data,save_success
6,Sunbeam,CON,Radiant,False,,0,1,,{1: {'Radiant': [{6: 8}]}},False, 1 action , Self (60-foot line) ," V, S, M (a magnifying glass) ","Concentration, up to 1 minute","['Cleric', 'Druid', 'Sorcerer', 'Wizard']",True,"Source: Player's Handbook
 6th-level evocation
 Casting Time:
 1 action
 Range:
 Self (60-foot line)
 Components:
 V, S, M (a magnifying glass)
 Duration:
 Concentration, up to 1 minute
 A beam of brilliant light flashes out from your hand in a 5-foot-wide, 60-foot-line. Each creature in the line must make a Constitution saving throw. On a failed save, a creature takes 6d8 radiant damage and is blinded until your next turn. On a successful save, it takes half as much damage and isn't blinded by this spell. Undead and oozes have disadvantage on this saving throw.
 You can create a new line of radiance as your action on any turn until the spell ends.
 For the duration, a mote of brilliant radiance shines in your hand. It sheds bright light in a 30-foot radius and dim light for an additional 30 feet. The light is sunlight.
 Spell Lists.
 Cleric (Optional),
 Druid,
 Sorcerer,
 Wizard",". On a failed save, a creature takes 6d8 radiant damage and is blinded until your next turn. On a successful save, it takes half as much damage and isn’t blinded by this spell. Undead and oozes have disadvantage on this saving throw.",half
6,Wall of Ice,DEX,Cold,False,Dice,0,1,,"{1: {'Cold': [{10: 6}, {5: 6}]}}",False, 1 action , 120 feet ," V, S, M (a small piece of quartz) ","Concentration, up to 10 minutes",['Wizard'],True,"Source: Player's Handbook
 6th-level evocation
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 V, S, M (a small piece of quartz)
 Duration:
 Concentration, up to 10 minutes
 You create a wall of ice on a solid surface within range. You can form it into a hemispherical dome or a sphere with radius of up to 10 feet, or you can shape a flat surface made up of ten 10-foot-square panels. Each panel must be contiguous with another panel. In any form, the wall is 1 foot thick and lasts for the duration.
 If the wall cuts through a creature's space when it appears, the creature within its area is pushed to one side of the wall and must make a Dexterity saving throw. On a failed save, the creature takes 10d6 cold damage, or half as much damage on a successful save.
 The wall is an object that can be damaged and thus breached. It has AC 12 and 30 hit points per 10-foot section, and it is vulnerable to fire damage. Reducing a 10-foot section of wall to 0 hit points destroys it and leaves behind a sheet of frigid air in the space the wall occupied. A creature moving through the sheet of frigid air for the first time on a turn must make a Constitution saving throw. The creature takes 5d6 cold damage on a failed save, or half as much damage on a successful one.
 At Higher Levels.
 When you cast this spell using a spell slot of 7th level or higher, the damage the wall deals when it appears increases by 2d6, and the damage from passing through the sheet of frigid air increases by 1d6, for each slot level above 6th.
 Spell Lists.
 Wizard",". On a failed save, the creature takes 10d6 cold damage, or half as much damage on a successful save. . The creature takes 5d6 cold damage on a failed save, or half as much damage on a successful one.",half
6,Wall of Thorns,DEX,"Piercing, Slashing",False,Dice,0,1,{7: {1: 8}},"{1: {'Piercing': {7: 8}, 'Slashing': {7: 8}}}",False, 1 action , 120 feet ," V, S, M (a handful of thorns) ","Concentration, up to 10 minutes",['Druid'],True,"Source: Player's Handbook
 6th-level conjuration
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 V, S, M (a handful of thorns)
 Duration:
 Concentration, up to 10 minutes
 You create a wall of tough, pliable, tangled brush bristling with needle-sharp thorns. The wall appears within range on a solid surface and lasts for the duration. You choose to make the wall up to 60 feet long, 10 feet high, and 5 feet thick or a circle that has a 20-foot diameter and is up to 20 feet high and 5 feet thick. The wall blocks line of sight.
 When the wall appears, each creature within its area must make a Dexterity saving throw. On a failed save, a creature takes 7d8 piercing damage, or half as much damage on a successful save.
 A creature can move through the wall, albeit slowly and painfully. For every 1 foot a creature moves through the wall, it must spend 4 feet of movement. Furthermore, the first time a creature enters the wall on a turn or ends its turn there, the creature must make a Dexterity saving throw. It takes 7d8 slashing damage on a failed save, or half as much on a successful save.
 At Higher Levels.
 When you cast this spell using a spell slot of 7th level or higher, both types of damage increase by 1d8 for each slot level above 6th.
 Spell Lists.
 Druid",". On a failed save, a creature takes 7d8 piercing damage, or half as much damage on a successful save. . It takes 7d8 slashing damage on a failed save, or half as much on a successful save.",half
7,Crown of Stars,,Radiant,False,Number,0,1,{},{1: {'Radiant': [{4: 12}]}},False, 1 action , Self ," V, S ",1 hour,"['Sorcerer', 'Warlock', 'Wizard']",False,"Source: Xanathar's Guide to Everything
 7th-level evocation
 Casting Time:
 1 action
 Range:
 Self
 Components:
 V, S
 Duration:
 1 hour
 Seven star-like motes of light appear and orbit your head until the spell ends. You can use a bonus action to send one of the motes streaking toward one creature or object within 120 feet of you. When you do so, make a ranged spell attack. On a hit, the target takes 4d12 radiant damage. Whether you hit or miss, the mote is expended. The spell ends early if you expend the last mote. If you have four or more motes remaining, they shed bright light in a 30-foot radius and dim light for an additional 30 feet. If you have one to three motes remaining, they shed dim light in a 30-foot radius.
 At Higher Levels.
 When you cast this spell using a spell slot of 8th level or higher, the number of motes created increases by two for each slot level above 7th.
 Spell Lists.
 Sorcerer,
 Warlock,
 Wizard",,
7,Delayed Blast Fireball,DEX,Fire,False,Dice,0,1,{8: {1: 6}},{1: {'Fire': [{12: 6}]}},False, 1 action , 150 feet ," V, S, M (a tiny ball of bat guano and sulfur) ","Concentration, up to 1 minute","['Sorcerer', 'Wizard']",True,"Source: Player's Handbook
 7th-level evocation
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S, M (a tiny ball of bat guano and sulfur)
 Duration:
 Concentration, up to 1 minute
 A beam of yellow light flashes from your pointing finger, then condenses to linger at a chosen point within range as a glowing bead for the duration. When the spell ends, either because your concentration is broken or because you decide to end it, the bead blossoms with a low roar into an explosion of flame that spreads around corners. Each creature in a 20-foot-radius sphere centered on that point must make a Dexterity saving throw. A creature takes fire damage equal to the total accumulated damage on a failed save, or half as much damage on a successful one.
 The spell's base damage is 12d6. If at the end of your turn the bead has not yet detonated, the damage increases by 1d6.
 If the glowing bead is touched before the interval has expired, the creature touching it must make a Dexterity saving throw. On a failed save, the spell ends immediately, causing the bead to erupt in flame. On a successful save, the creature can throw the bead up to 40 feet. When it strikes a creature or a solid object, the spell ends, and the bead explodes.
 The fire damages objects in the area and ignites flammable objects that aren't being worn or carried.
 At Higher Levels.
 When you cast this spell using a spell slot of 8th level or higher, the base damage increases by 1d6 for each slot level above 7th.
 Spell Lists.
 Sorcerer,
 Wizard",". A creature takes fire damage equal to the total accumulated damage on a failed save, or half as much damage on a successful one. . On a failed save, the spell ends immediately, causing the bead to erupt in flame. On a successful save, the creature can throw the bead up to 40 feet. When it strikes a creature or a solid object, the spell ends, and the bead explodes.",half
7,Draconic Transformation,DEX,Force,False,,0,1,,{1: {'Force': [{6: 8}]}},False, 1 Bonus Action , Self ," V, S, M (a statuette of a dragon, worth at least 500 gp) ","Concentration, up to 1 minute","['Druid', 'Sorcerer', 'Wizard']",True,"Source: Fizban's Treasury of Dragons
 7th-level Transmutation
 Casting Time:
 1 Bonus Action
 Range:
 Self
 Components:
 V, S, M (a statuette of a dragon, worth at least 500 gp)
 Duration:
 Concentration, up to 1 minute
 With a roar, you draw on the magic of dragons to transform yourself, taking on draconic features. You gain the following benefits until the spell ends:
 Blindsight.
 You have blindsight with a range of 30 feet. Within that range, you can effectively see anything that isn't behind total cover, even if you're blinded or in darkness. Moreover, you can see an invisible creature, unless the creature successfully hides from you.
 Breath Weapon.
 When you cast this spell, and as a bonus action on subsequent turns for the duration, you can exhale shimmering energy in a 60-foot cone. Each creature in that area must make a Dexterity saving throw, taking 6d8 force damage on a failed save, or half as much damage on a successful one.
 Wings.
 Incorporeal wings sprout from your back, giving you a flying speed of 60 feet.
 Spell Lists.
 Druid,
 Sorcerer,
 Wizard",", taking 6d8 force damage on a failed save, or half as much damage on a successful one.",half
7,Finger of Death,CON,Necrotic,False,,30,1,,{1: {'Necrotic': [{7: 8}]}},False, 1 action , 60 feet ," V, S ",Instantaneous,"['Sorcerer', 'Warlock', 'Wizard']",False,"Source: Player's Handbook
 7th-level necromancy
 Casting Time:
 1 action
 Range:
 60 feet
 Components:
 V, S
 Duration:
 Instantaneous
 You send negative energy coursing through a creature that you can see within range, causing it searing pain. The target must make a Constitution saving throw. It takes 7d8 + 30 necrotic damage on a failed save, or half as much damage on a successful one.
 A humanoid killed by this spell rises at the start of your next turn as a zombie that is permanently under your command, following your verbal orders to the best of its ability.
 Spell Lists.
 Sorcerer,
 Warlock,
 Wizard",". It takes 7d8 + 30 necrotic damage on a failed save, or half as much damage on a successful one.",half
7,Fire Storm,DEX,Fire,False,,0,1,,{1: {'Fire': [{7: 10}]}},False, 1 action , 150 feet ," V, S ",Instantaneous,"['Cleric', 'Druid', 'Sorcerer']",False,"Source: Player's Handbook
 7th-level evocation
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S
 Duration:
 Instantaneous
 A storm made up of sheets of roaring flame appears in a location you choose within range. The area of the storm consists of up to ten 10-foot cubes, which you can arrange as you wish. Each cube must have at least one face adjacent to the face of another cube. Each creature in the area must make Dexterity saving throw. It takes 7d10 fire damage on a failed save, or half as much damage on a successful one.
 The fire damages objects in the area and ignites flammable objects that aren't being worn or carried. If you choose, plant life in the area is unaffected by this spell.
 Spell Lists.
 Cleric,
 Druid,
 Sorcerer",". It takes 7d10 fire damage on a failed save, or half as much damage on a successful one.",half
7,Mordenkainen's Sword,,Force,False,,0,1,,{1: {'Force': [{3: 10}]}},False, 1 action , 60 feet ," V, S, M (a miniature platinum sword with a grip and pommel of copper and zinc, worth 250 gp) ","Concentration, up to 1 minute","['Bard', 'Wizard']",True,"Source: Player's Handbook
 7th-level evocation
 Casting Time:
 1 action
 Range:
 60 feet
 Components:
 V, S, M (a miniature platinum sword with a grip and pommel of copper and zinc, worth 250 gp)
 Duration:
 Concentration, up to 1 minute
 You create a sword-shaped plane of force that hovers within range. It lasts for the duration.
 When the sword appears, you make a melee spell attack against a target of your choice within 5 feet of the sword. On a hit. the target takes 3d10 force damage. Until the spell ends, you can use a bonus action on each of your turns to move the sword up to 20 feet to a spot you can see and repeat this attack against the same target or a different one.
 Spell Lists.
 Bard,
 Wizard",,
7,Prismatic Spray,DEX,Variable,False,,0,1,,{1: {'Variable': [{10: 6}]}},False, 1 action , Self (60-foot cone) ," V, S ",Instantaneous,"['Bard', 'Sorcerer', 'Wizard']",False,"Source: Player's Handbook
 7th-level evocation
 Casting Time:
 1 action
 Range:
 Self (60-foot cone)
 Components:
 V, S
 Duration:
 Instantaneous
 Eight multicolored rays of light flash from your hand. Each ray is a different color and has a different power and purpose. Each creature in a 60-foot cone must make a Dexterity saving throw. For each target, roll a d8 to determine which color ray affects it.
 d8
 Color
 Ray Effect
 1
 Red
 The target takes 10d6 fire damage on a failed save, or half as much damage on a successful one.
 2
 Orange
 The target takes 10d6 acid damage on a failed save, or half as much damage on a successful one.
 3
 Yellow
 The target takes 10d6 lightning damage on a failed save, or half as much damage on a successful one.
 4
 Green
 The target takes 10d6 poison damage on a failed save, or half as much damage on a successful one.
 5
 Blue
 The target takes 10d6 cold damage on a failed save, or half as much damage on a successful one.
 6
 Indigo
 On a failed save, the target is restrained. It must then make a Constitution saving throw at the end of each of its turns. If it successfully saves three times, the spell ends. If it fails its save three times, it permanently turns to stone and is subjected to the petrified condition. The successes and failures don't need to be consecutive; keep track of both until the target collects three of a kind.
 7
 Violet
 On a failed save, the target is blinded. It must then make a Wisdom saving throw at the start of your next turn. A successful save ends the blindness. If it fails that save, the creature is transported to another plane of existence of the DM's choosing and is no longer blinded. (Typically, a creature that is on a plane that isn't its home plane is banished home, while other creatures are usually cast into the Astral or Ethereal planes.)
 8
 Special
 The target is struck by two rays. Roll twice more, rerolling any 8.
 Spell Lists.
 Bard,
 Sorcerer,
 Wizard",". For each target, roll a d8 to determine which color ray affects it.  at the end of each of its turns. If it successfully saves three times, the spell ends. If it fails its save three times, it permanently turns to stone and is subjected to the petrified condition. The successes and failures don’t need to be consecutive; keep track of both until the target collects three of a kind.  at the start of your next turn. A successful save ends the blindness. If it fails that save, the creature is transported to another plane of existence of the DM’s choosing and is no longer blinded. (Typically, a creature that is on a plane that isn’t its home plane is banished home, while other creatures are usually cast into the Astral or Ethereal planes.)",other
7,Symbol,,Necrotic,False,,0,1,,{1: {'Necrotic': [{10: 10}]}},False, 1 minute , Touch ," V, S, M (mercury, phosphorus, and powdered diamond and opal with a total value of at least 1,000 gp, which the spell consumes) ",Until dispelled or triggered,"['Bard', 'Cleric', 'Druid', 'Wizard']",False,"Source: Player's Handbook
 7th-level abjuration
 Casting Time:
 1 minute
 Range:
 Touch
 Components:
 V, S, M (mercury, phosphorus, and powdered diamond and opal with a total value of at least 1,000 gp, which the spell consumes)
 Duration:
 Until dispelled or triggered
 When you cast this spell, you inscribe a harmful glyph either on a surface (such as a section of floor, a wall, or a table) or within an object that can be closed to conceal the glyph (such as a book, a scroll, or a treasure chest). If you choose a surface, the glyph can cover an area of the surface no larger than 10 feet in diameter. If you choose an object, that object must remain in its place; if the object is moved more than 10 feet from where you cast this spell, the glyph is broken, and the spell ends without being triggered.
 The glyph is nearly invisible, requiring an Intelligence (Investigation) check against your spell save DC to find it.
 You decide what triggers the glyph when you cast the spell. For glyphs inscribed on a surface, the most typical triggers include touching or stepping on the glyph, removing another object covering it, approaching within a certain distance of it, or manipulating the object that holds it. For glyphs inscribed within an object, the most common triggers are opening the object, approaching within a certain distance of it, or seeing or reading the glyph.
 You can further refine the trigger so the spell is activated only under certain circumstances or according to a creature's physical characteristics (such as height or weight), or physical kind (for example, the ward could be set to affect hags or shapechangers). You can also specify creatures that don't trigger the glyph, such as those who say a certain password.
 When you inscribe the glyph, choose one of the options below for its effect. Once triggered, the glyph glows, filling a 60-foot-radius sphere with dim light for 10 minutes, after which time the spell ends. Each creature in the sphere when the glyph activates is targeted by its effect, as is a creature that enters the sphere for the first time on a turn or ends its turn there.
 Death.
 Each target must make a Constitution saving throw, taking 10d10 necrotic damage on a failed save, or half as much damage on a successful save.
 Discord.
 Each target must make a Constitution saving throw. On a failed save, a target bickers and argues with other creatures for 1 minute. During this time, it is incapable of meaningful communication and has disadvantage on attack rolls and ability checks.
 Fear.
 Each target must make a Wisdom saving throw and becomes frightened for 1 minute on a failed save. While frightened, the target drops whatever it is holding and must move at least 20 feet away from the glyph on each of its turns, if able.
 Hopelessness.
 Each target must make a Charisma saving throw. On a failed save, the target is overwhelmed with despair for 1 minute. During this time, it can't attack or target any creature with harmful abilities, spells, or other magical effects.
 Insanity.
 Each target must make an Intelligence saving throw. On a failed save, the target is driven insane for 1 minute. An insane creature can't take actions, can't understand what other creatures say, can't read, and speaks only in gibberish. The DM controls its movement, which is erratic.
 Pain.
 Each target must make a Constitution saving throw and becomes incapacitated with excruciating pain for 1 minute on a failed save.
 Sleep.
 Each target must make a Wisdom saving throw and falls unconscious for 10 minutes on a failed save. A creature awakens if it takes damage or if someone uses an action to shake or slap it awake.
 Stunning.
 Each target must make a Wisdom saving throw and becomes stunned for 1 minute on a failed save.
 Spell Lists.
 Bard,
 Cleric,
 Druid (Optional),
 Wizard",,
7,Whirlwind,DEX,Bludgeoning,False,,0,1,,{1: {'Bludgeoning': [{10: 6}]}},False, 1 action , 300 feet ," V, M (a piece of straw) ","Concentration, up to 1 minute","['Druid', 'Wizard']",True,"Source: Xanathar's Guide to Everything
 7th-level evocation
 Casting Time:
 1 action
 Range:
 300 feet
 Components:
 V, M (a piece of straw)
 Duration:
 Concentration, up to 1 minute
 A whirlwind howls down to a point on the ground you specify. The whirlwind is a 10-foot-radius, 30-foot-high cylinder centered on that point. Until the spell ends, you can use your action to move the whirlwind up to 30 feet in any direction along the ground. The whirlwind sucks up any Medium or smaller objects that aren't secured to anything and that aren't worn or carried by anyone.
 A creature must make a Dexterity saving throw the first time on a turn that it enters the whirlwind or that the whirlwind enters its space, including when the whirlwind first appears. A creature takes 10d6 bludgeoning damage on a failed save, or half as much damage on a successful one. In addition, a Large or smaller creature that fails the save must succeed on a Strength saving throw or become restrained in the whirlwind until the spell ends.
 When a creature starts its turn restrained by the whirlwind, the creature is pulled 5 feet higher inside it, unless the creature is at the top. A restrained creature moves with the whirlwind and falls when the spell ends, unless the creature has some means to stay aloft.
 A restrained creature can use an action to make a Strength or Dexterity check against your spell save DC. If successful, the creature is no longer restrained by the whirlwind and is hurled 3d6 × 10 feet away from it in a random direction.
 Spell Lists.
 Druid,
 Wizard"," the first time on a turn that it enters the whirlwind or that the whirlwind enters its space, including when the whirlwind first appears. A creature takes 10d6 bludgeoning damage on a failed save, or half as much damage on a successful one. In addition, a Large or smaller creature that fails the save must succeed on a Strength saving throw or become restrained in the whirlwind until the spell ends.",half
8,Abi-Dalzim's Horrid Wilting,CON,Necrotic,False,,0,1,,{1: {'Necrotic': [{12: 8}]}},False, 1 action , 150 feet ," V, S, M (a bit of sponge) ",Instantaneous,"['Sorcerer', 'Wizard']",False,"Source: Xanathar's Guide to Everything
 8th-level necromancy
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S, M (a bit of sponge)
 Duration:
 Instantaneous
 You draw the moisture from every creature in a 30-foot cube centered on a point you choose within range. Each creature in that area must make a Constitution saving throw. Constructs and undead aren't affected, and plants and water elementals make this saving throw with disadvantage. A creature takes 10d8 necrotic damage on a failed save, or half as much damage on a successful one.
 Spell Lists.
 Sorcerer,
 Wizard",". Constructs and undead aren’t affected, and plants and water elementals make this saving throw with disadvantage. A creature takes 10d8 necrotic damage on a failed save, or half as much damage on a successful one.",half
8,Dark Star,CON,Force,False,,0,1,,{1: {'Force': [{8: 10}]}},False, 1 action , 150 feet ," V, S, M (a shard of onyx and a drop of the caster's blood, both of which the spell consumes) ","Concentration, up to 1 minute",['Wizard'],True,"Source: Explorer's Guide to Wildemount
 8th-level evocation (dunamancy:graviturgy)
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S, M (a shard of onyx and a drop of the caster's blood, both of which the spell consumes)
 Duration:
 Concentration, up to 1 minute
 This spell creates a sphere centered on a point you choose within range. The sphere can have a radius of up to 40 feet. The area within this sphere is filled with magical darkness and crushing gravitational force.
 For the duration, the spell's area is difficult terrain. A creature with darkvision can't see through the magical darkness, and nonmagical light can't illuminate it. No sound can be created within or pass through the area. Any creature or object entirely inside the sphere is immune to thunder damage, and creatures are deafened while entirely inside it. Casting a spell that includes a verbal component is impossible there.
 Any creature that enters the spell's area for the first time on a turn or starts its turn there must make a Constitution saving throw. The creature takes 8d10 force damage on a failed save or half as much damage on a successful save. A creature reduced to 0 hit points by this damage is disintegrated. A disintegrated creature and everything it is wearing and carrying, except magic items, are reduced to a pile of fine gray dust.
 Spell Lists.
 Wizard",". The creature takes 8d10 force damage on a failed save or half as much damage on a successful save. A creature reduced to 0 hit points by this damage is disintegrated. A disintegrated creature and everything it is wearing and carrying, except magic items, are reduced to a pile of fine gray dust.",half
8,Earthquake,DEX,Bludgeoning,False,,0,1,,{1: {'Bludgeoning': [{5: 6}]}},False, 1 action , 500 feet ," V, S, M (a pinch of dirt, a piece of rock, and a lump of clay) ","Concentration, up to 1 minute","['Cleric', 'Druid', 'Sorcerer']",True,"Source: Player's Handbook
 8th-level evocation
 Casting Time:
 1 action
 Range:
 500 feet
 Components:
 V, S, M (a pinch of dirt, a piece of rock, and a lump of clay)
 Duration:
 Concentration, up to 1 minute
 You create a seismic disturbance at a point on the ground that you can see within range. For the duration, an intense tremor rips through the ground in a 100-foot-radius circle centered on that point and shakes creatures and structures in contact with the ground in that area.
 The ground in the area becomes difficult terrain. Each creature on the ground that is concentrating must make a Constitution saving throw. On a failed save, the creature's concentration is broken.
 When you cast this spell and at the end of each turn you spend concentrating on it, each creature on the ground in the area must make a Dexterity saving throw. On a failed save, the creature is knocked prone.
 This spell can have additional effects depending on the terrain in the area, as determined by the DM.
 Fissures.
 Fissures open throughout the spell's area at the start of your next turn after you cast the spell. A total of 1d6 such fissures open in locations chosen by the DM. Each is 1d10 x 10 feet deep, 10 feet wide, and extends from one edge of the spell's area to the opposite side. A creature standing on a spot where a fissure opens must succeed on a Dexterity saving throw or fall in. A creature that successfully saves moves with the fissure's edge as it opens.
 A fissure that opens beneath a structure causes it to automatically collapse (see below).
 Structures.
 The tremor deals 50 bludgeoning damage to any structure in contact with the ground in the area when you cast the spell and at the start of each of your turns until the spell ends. If a structure drops to 0 hit points, it collapses and potentially damages nearby creatures. A creature within half the distance of a structure's height must make a Dexterity saving throw. On a failed save, the creature takes 5d6 bludgeoning damage, is knocked prone, and is buried in the rubble, requiring a DC 20 Strength (Athletics) check as an action to escape. The DM can adjust the DC higher or lower, depending on the nature of the rubble. On a successful save, the creature takes half as much damage and doesn't fall prone or become buried.
 Spell Lists.
 Cleric,
 Druid,
 Sorcerer",". On a failed save, the creature’s concentration is broken. . On a failed save, the creature is knocked prone.  or fall in. A creature that successfully saves moves with the fissure’s edge as it opens. . On a failed save, the creature takes 5d6 bludgeoning damage, is knocked prone, and is buried in the rubble, requiring a DC 20 Strength (Athletics) check as an action to escape. The DM can adjust the DC higher or lower, depending on the nature of the rubble. On a successful save, the creature takes half as much damage and doesn’t fall prone or become buried.",no effect
8,Feeblemind,INT,Psychic,False,,0,1,,{1: {'Psychic': [{4: 6}]}},False, 1 action , 150 feet ," V, S, M (a handful of clay, crystal, glass, or mineral spheres) ",Instantaneous,"['Bard', 'Druid', 'Warlock', 'Wizard']",False,"Source: Player's Handbook
 8th-level enchantment
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S, M (a handful of clay, crystal, glass, or mineral spheres)
 Duration:
 Instantaneous
 You blast the mind of a creature that you can see within range, attempting to shatter its intellect and personality. The target takes 4d6 psychic damage and must make an Intelligence saving throw.
 On a failed save, the creature's Intelligence and Charisma scores become 1. The creature can't cast spells, activate magic items, understand language, or communicate in any intelligible way. The creature can, however, identify its friends, follow them, and even protect them.
 At the end of every 30 days, the creature can repeat its saving throw against this spell. If it succeeds on its saving throw, the spell ends. The spell can also be ended by
 Greater Restoration,
 Heal, or
 Wish
 .
 Spell Lists.
 Bard,
 Druid,
 Warlock,
 Wizard",".  against this spell. If it succeeds on its saving throw, the spell ends. The spell can also be ended by",other
8,Illusory Dragon,WIS,Variable,False,,0,1,,{1: {'Variable': [{7: 6}]}},False, 1 action , 120 feet , S ,"Concentration, up to 1 minute",['Wizard'],True,"Source: Xanathar's Guide to Everything
 8th-level illusion
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 S
 Duration:
 Concentration, up to 1 minute
 By gathering threads of shadow material from the Shadowfell, you create a Huge shadowy dragon in an unoccupied space that you can see within range. The illusion lasts for the spell's duration and occupies its space, as if it were a creature.
 When the illusion appears, any of your enemies that can see it must succeed on a Wisdom saving throw or become frightened of it for 1 minute. If a frightened creature ends its turn in a location where it doesn't have line of sight to the illusion, it can repeat the saving throw, ending the effect on itself on a success.
 As a bonus action on your turn, you can move the illusion up to 60 feet. At any point during its movement, you can cause it to exhale a blast of energy in a 60-foot cone originating from its space.
 When you create the dragon, choose a damage type: acid, cold, fire, lightning, necrotic, or poison. Each creature in the cone must make an Intelligence saving throw, taking 7d6 damage of the chosen damage type on a failed save, or half as much damage on a successful one.
 The illusion is tangible because of the shadow stuff used to create it, but attacks miss it automatically. it succeeds on all saving throws, and it is immune to all damage and conditions. A creature that uses an action to examine the dragon can determine that it is an illusion by succeeding on an Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the creature can see through it and has advantage on saving throws against its breath.
 Spell Lists.
 Wizard"," or become frightened of it for 1 minute. If a frightened creature ends its turn in a location where it doesn’t have line of sight to the illusion, it can repeat the saving throw, ending the effect on itself on a success. , taking 7d6 damage of the chosen damage type on a failed save, or half as much damage on a successful one. s, and it is immune to all damage and conditions. A creature that uses an action to examine the dragon can determine that it is an illusion by succeeding on an Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the creature can see through it and has advantage on saving throws against its breath.",no effect
8,Incendiary Cloud,DEX,Fire,False,,0,1,,{1: {'Fire': [{10: 8}]}},False, 1 action , 150 feet ," V, S ","Concentration, up to 1 minute","['Druid', 'Sorcerer', 'Wizard']",True,"Source: Player's Handbook
 8th-level conjuration
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S
 Duration:
 Concentration, up to 1 minute
 A swirling cloud of smoke shot through with white-hot embers appears in a 20-foot-radius sphere centered on a point within range. The cloud spreads around corners and is heavily obscured. It lasts for the duration or until a wind of moderate or greater speed (at least 10 miles per hour) disperses it.
 When the cloud appears, each creature in it must make a Dexterity saving throw. A creature takes 10d8 fire damage on a failed save, or half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there.
 The cloud moves 10 feet directly away from you in a direction that you choose at the start of each of your turns.
 Spell Lists.
 Druid (Optional),
 Sorcerer,
 Wizard",". A creature takes 10d8 fire damage on a failed save, or half as much damage on a successful one. A creature must also make this saving throw when it enters the spell’s area for the first time on a turn or ends its turn there.",half
8,Maddening Darkness,WIS,Psychic,False,,0,1,,{1: {'Psychic': [{8: 8}]}},False, 1 action , 150 feet ," V, M (a drop of pitch mixed with a drop of mercury) ","Concentration, up to 10 minutes","['Warlock', 'Wizard']",True,"Source: Xanathar's Guide to Everything
 8th-level evocation
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, M (a drop of pitch mixed with a drop of mercury)
 Duration:
 Concentration, up to 10 minutes
 Magical darkness spreads from a point you choose within range to fill a 60-foot-radius sphere until the spell ends. The darkness spreads around corners. A creature with darkvision can't see through this darkness. Nonmagical light, as well as light created by spells of 8th level or lower, can't illuminate the area. Shrieks, gibbering, and mad laughter can be heard within the sphere. Whenever a creature starts its turn in the sphere, it must make a Wisdom saving throw, taking 8d8 psychic damage on a failed save, or half as much damage on a successful one.
 Spell Lists.
 Warlock,
 Wizard",", taking 8d8 psychic damage on a failed save, or half as much damage on a successful one.",half
8,Sunburst,CON,Radiant,False,,0,1,,{1: {'Radiant': [{12: 6}]}},False, 1 action , 150 feet ," V, S, M (fire and a piece of sunstone) ",Instantaneous,"['Cleric', 'Druid', 'Sorcerer', 'Wizard']",False,"Source: Player's Handbook
 8th-level evocation
 Casting Time:
 1 action
 Range:
 150 feet
 Components:
 V, S, M (fire and a piece of sunstone)
 Duration:
 Instantaneous
 Brilliant sunlight flashes in a 60-foot radius centered on a point you choose within range. Each creature in that light must make a Constitution saving throw. On a failed save, a creature takes 12d6 radiant damage and is blinded for 1 minute. On a successful save, it takes half as much damage and isn't blinded by this spell. Undead and oozes have disadvantage on this saving throw.
 A creature blinded by this spell makes another Constitution saving throw at the end of each of its turns. On a successful save, it is no longer blinded.
 This spell dispels any darkness in its area that was created by a spell.
 Spell Lists.
 Cleric (Optional),
 Druid,
 Sorcerer,
 Wizard",". On a failed save, a creature takes 12d6 radiant damage and is blinded for 1 minute. On a successful save, it takes half as much damage and isn’t blinded by this spell. Undead and oozes have disadvantage on this saving throw.  at the end of each of its turns. On a successful save, it is no longer blinded.",half
